Data-ID,Result-State,Result-Detail,payloadParam.etapa,flagErroBacen,marcacaoMesa,rendaLiquidaPicpay,rendaLiquidaPicpayBatch,listaRestritivosBacen#1.saldoVencido,listaRestritivosBacen#1.prejuizo,listaRestritivosBacen#1.creditoAVencerAdpos,listaRestritivosBacen#1.creditoFinanciadoCartoes,listaRestritivosBacen#1.creditoVencidoCartao,listaRestritivosBacen#1.creditoAVencerCartao,listaRestritivosBacen#1.limiteCartaoDisponivel,listaRestritivosBacen#1.limiteChequeDisponivel,listaRestritivosBacen#1.saldoBacenCheque,listaRestritivosBacen#1.renegociacaoBacen,listaRestritivosBacen#2.saldoVencido,listaRestritivosBacen#2.prejuizo,listaRestritivosBacen#2.creditoAVencerAdpos,listaRestritivosBacen#2.creditoFinanciadoCartoes,listaRestritivosBacen#2.creditoVencidoCartao,listaRestritivosBacen#2.creditoAVencerCartao,listaRestritivosBacen#2.limiteCartaoDisponivel,listaRestritivosBacen#2.limiteChequeDisponivel,listaRestritivosBacen#2.saldoBacenCheque,listaRestritivosBacen#2.renegociacaoBacen,listaRestritivosBacen#3.saldoVencido,listaRestritivosBacen#3.prejuizo,listaRestritivosBacen#3.creditoAVencerAdpos,listaRestritivosBacen#3.creditoFinanciadoCartoes,listaRestritivosBacen#3.creditoVencidoCartao,listaRestritivosBacen#3.creditoAVencerCartao,listaRestritivosBacen#3.limiteCartaoDisponivel,listaRestritivosBacen#3.limiteChequeDisponivel,listaRestritivosBacen#3.saldoBacenCheque,listaRestritivosBacen#3.renegociacaoBacen,result:regrasNegativas#1.nomeRegra,expected:regrasNegativas#1.nomeRegra,result:regrasNegativas#1.descRegra,expected:regrasNegativas#1.descRegra,result:regrasNegativas#2.nomeRegra,expected:regrasNegativas#2.nomeRegra,result:regrasNegativas#2.descRegra,expected:regrasNegativas#2.descRegra,result:regrasNegativas#3.nomeRegra,expected:regrasNegativas#3.nomeRegra,result:regrasNegativas#3.descRegra,expected:regrasNegativas#3.descRegra,result:regrasNegativas#4.nomeRegra,expected:regrasNegativas#4.nomeRegra,result:regrasNegativas#4.descRegra,expected:regrasNegativas#4.descRegra,result:regrasNegativas#5.nomeRegra,expected:regrasNegativas#5.nomeRegra,result:regrasNegativas#5.descRegra,expected:regrasNegativas#5.descRegra,result:regrasNegativas#6.nomeRegra,expected:regrasNegativas#6.nomeRegra,result:regrasNegativas#6.descRegra,expected:regrasNegativas#6.descRegra,result:regrasNegativas#7.nomeRegra,expected:regrasNegativas#7.nomeRegra,result:regrasNegativas#7.descRegra,expected:regrasNegativas#7.descRegra,result:regrasNegativas#8.nomeRegra,expected:regrasNegativas#8.nomeRegra,result:regrasNegativas#8.descRegra,expected:regrasNegativas#8.descRegra,result:regrasNegativas#9.nomeRegra,expected:regrasNegativas#9.nomeRegra,result:regrasNegativas#9.descRegra,expected:regrasNegativas#9.descRegra,result:regrasNegativas#10.nomeRegra,expected:regrasNegativas#10.nomeRegra,result:regrasNegativas#10.descRegra,expected:regrasNegativas#10.descRegra,result:statusDecisao,expected:statusDecisao,result:versionamentoPolitica,expected:versionamentoPolitica
3206,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3207,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3208,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3209,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,NEGADO,,6
3210,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,2
3211,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3212,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3213,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3214,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3215,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3216,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3217,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3218,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3219,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3220,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3221,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3222,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3223,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3224,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3225,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,NEGADO,,6
3226,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3227,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3228,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3229,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3230,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3231,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3232,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3233,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,NEGADO,,6
3234,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3235,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3236,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3237,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,NEGADO,,6
3238,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,,,,,,,,,,,,,,,,,,,,,NEGADO,,5
3239,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,NEGADO,,6
3240,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,NEGADO,,6
3241,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,69. Não possui a informação do credito financiado cartoes,,fn_nulosBacen0IF,,70. Não possui a informação do credito vencido cartao,,fn_nulosBacen0IF,,71. Não possui a informação do credito a vencer cartao,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,NEGADO,,7
3242,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,1
3243,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,2
3244,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,2
3245,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3246,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,2
3247,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3248,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,3
3249,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,73. Não possui a informação do limite cheque disponivel,,fn_nulosBacen0IF,,74. Não possui a informação do saldo bacen cheque,,fn_nulosBacen0IF,,75. Não possui a informação da renegociacao bacen,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,4
3250,,,POLITICA CONCESSAO,false,XPTO,2500,2500,0,0,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fn_nulosBacen0IF,,68. Não possui a informação do credito a vencer adpos,,fn_nulosBacen0IF,,72. Não possui a informação do limite cartao disponivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEGADO,,2
