Data-ID,Result-State,Result-Detail,payloadParam.solicitante.rendaLiquidaPicpay,alavancagem,limitePiso,limiteFixo,limiteTeto,result:limite,expected:limite
6537,,,100.0,0.8,4500,200,3800,,200.0
6538,,,100.0,0.8,4500,200,4000,,200.0
6539,,,100.0,0.8,4500,200,4500,,200.0
6540,,,100.0,0.8,4500,200,5000,,200.0
6541,,,100.0,0.8,4500,200,5500,,200.0
6542,,,100.0,0.8,4500,200,6000,,200.0
6543,,,100.0,0.8,4500,200,7000,,200.0
6544,,,100.0,0.8,4500,200,7500,,200.0
6545,,,100.0,0.8,4500,200,9500,,200.0
6546,,,100.0,0.8,4500,200,9600,,200.0
6547,,,100.0,0.8,4500,200,10000,,200.0
6548,,,100.0,0.8,4500,200,12000,,200.0
6549,,,100.0,0.8,4500,200,15000,,200.0
6550,,,100.0,0.8,4500,200,20000,,200.0
6551,,,100.0,0.8,4500,200,30000,,200.0
6552,,,100.0,0.8,4500,200,40000,,200.0
6553,,,100.0,0.8,6000,0,100,,100.0
6554,,,100.0,0.8,6000,0,200,,200.0
6555,,,100.0,0.8,6000,0,700,,700.0
6556,,,100.0,0.8,6000,0,1100,,1100.0
6557,,,100.0,0.8,6000,0,2000,,2000.0
6558,,,100.0,0.8,6000,0,2300,,2300.0
6559,,,100.0,0.8,6000,0,2400,,2400.0
6560,,,100.0,0.8,6000,0,2500,,2500.0
6561,,,100.0,0.8,6000,0,3000,,3000.0
6562,,,100.0,0.8,6000,0,3200,,3200.0
6563,,,100.0,0.8,6000,0,3400,,3400.0
6564,,,100.0,0.8,6000,0,3600,,4000.0
6565,,,100.0,0.8,6000,0,3800,,4000.0
6566,,,100.0,0.8,6000,0,4000,,4000.0
6567,,,100.0,0.8,6000,0,4500,,4500.0
6568,,,100.0,0.8,6000,0,5000,,5000.0
6569,,,100.0,0.8,6000,0,5500,,5500.0
6570,,,100.0,0.8,6000,0,6000,,6000.0
6571,,,100.0,0.8,6000,0,7000,,6000.0
6572,,,100.0,0.8,6000,0,7500,,6000.0
6573,,,100.0,0.8,6000,0,9500,,6000.0
6574,,,100.0,0.8,6000,0,9600,,6000.0
6575,,,100.0,0.8,6000,0,10000,,6000.0
6576,,,100.0,0.8,6000,0,12000,,6000.0
6577,,,100.0,0.8,6000,0,15000,,6000.0
6578,,,100.0,0.8,6000,0,20000,,6000.0
6579,,,100.0,0.8,6000,0,30000,,6000.0
6580,,,100.0,0.8,6000,0,40000,,6000.0
6581,,,100.0,0.8,6000,100,100,,100.0
6582,,,100.0,0.8,6000,100,200,,100.0
6583,,,100.0,0.8,6000,100,700,,100.0
6584,,,100.0,0.8,6000,100,1100,,100.0
6585,,,100.0,0.8,6000,100,2000,,100.0
6586,,,100.0,0.8,6000,100,2300,,100.0
6587,,,100.0,0.8,6000,100,2400,,100.0
6588,,,100.0,0.8,6000,100,2500,,100.0
6589,,,100.0,0.8,6000,100,3000,,100.0
6590,,,100.0,0.8,6000,100,3200,,100.0
6591,,,100.0,0.8,6000,100,3400,,100.0
6592,,,100.0,0.8,6000,100,3600,,100.0
6593,,,100.0,0.8,6000,100,3800,,100.0
6594,,,100.0,0.8,6000,100,4000,,100.0
6595,,,100.0,0.8,6000,100,4500,,100.0
6596,,,100.0,0.8,6000,100,5000,,100.0
6597,,,100.0,0.8,6000,100,5500,,100.0
6598,,,100.0,0.8,6000,100,6000,,100.0
6599,,,100.0,0.8,6000,100,7000,,100.0
6600,,,100.0,0.8,6000,100,7500,,100.0
6601,,,100.0,0.8,6000,100,9500,,100.0
6602,,,100.0,0.8,6000,100,9600,,100.0
6603,,,100.0,0.8,6000,100,10000,,100.0
6604,,,100.0,0.8,6000,100,12000,,100.0
6605,,,100.0,0.8,6000,100,15000,,100.0
6606,,,100.0,0.8,6000,100,20000,,100.0
6607,,,100.0,0.8,6000,100,30000,,100.0
6608,,,100.0,0.8,6000,100,40000,,100.0
6609,,,100.0,0.8,6000,200,100,,200.0
6610,,,100.0,0.8,6000,200,200,,200.0
6611,,,100.0,0.8,6000,200,700,,200.0
6612,,,100.0,0.8,6000,200,1100,,200.0
6613,,,100.0,0.8,6000,200,2000,,200.0
6614,,,100.0,0.8,6000,200,2300,,200.0
6615,,,100.0,0.8,6000,200,2400,,200.0
6616,,,100.0,0.8,6000,200,2500,,200.0
6617,,,100.0,0.8,6000,200,3000,,200.0
6618,,,100.0,0.8,6000,200,3200,,200.0
6619,,,100.0,0.8,6000,200,3400,,200.0
6620,,,100.0,0.8,6000,200,3600,,200.0
6621,,,100.0,0.8,6000,200,3800,,200.0
6622,,,100.0,0.8,6000,200,4000,,200.0
6623,,,100.0,0.8,6000,200,4500,,200.0
6624,,,100.0,0.8,6000,200,5000,,200.0
6625,,,100.0,0.8,6000,200,5500,,200.0
6626,,,100.0,0.8,6000,200,6000,,200.0
6627,,,100.0,0.8,6000,200,7000,,200.0
6628,,,100.0,0.8,6000,200,7500,,200.0
6629,,,100.0,0.8,6000,200,9500,,200.0
6630,,,100.0,0.8,6000,200,9600,,200.0
6631,,,100.0,0.8,6000,200,10000,,200.0
6632,,,100.0,0.8,6000,200,12000,,200.0
6633,,,100.0,0.8,6000,200,15000,,200.0
6634,,,100.0,0.8,6000,200,20000,,200.0
6635,,,100.0,0.8,6000,200,30000,,200.0
6636,,,100.0,0.8,6000,200,40000,,200.0
6637,,,100.0,0.8,7500,0,100,,100.0
6638,,,100.0,0.8,7500,0,200,,200.0
6639,,,100.0,0.8,7500,0,700,,700.0
6640,,,100.0,0.8,7500,0,1100,,1100.0
6641,,,100.0,0.8,7500,0,2000,,2000.0
6642,,,100.0,0.8,7500,0,2300,,2300.0
6643,,,100.0,0.8,7500,0,2400,,2400.0
6644,,,100.0,0.8,7500,0,2500,,2500.0
6645,,,100.0,0.8,7500,0,3000,,3000.0
6646,,,100.0,0.8,7500,0,3200,,3200.0
6647,,,100.0,0.8,7500,0,3400,,3400.0
6648,,,100.0,0.8,7500,0,3600,,4000.0
6649,,,100.0,0.8,7500,0,3800,,4000.0
6650,,,100.0,0.8,7500,0,4000,,4000.0
6651,,,100.0,0.8,7500,0,4500,,4500.0
6652,,,100.0,0.8,7500,0,5000,,5000.0
6653,,,100.0,0.8,7500,0,5500,,5500.0
6654,,,100.0,0.8,7500,0,6000,,6000.0
6655,,,100.0,0.8,7500,0,7000,,7000.0
6656,,,100.0,0.8,7500,0,7500,,7500.0
6657,,,100.0,0.8,7500,0,9500,,7500.0
6658,,,100.0,0.8,7500,0,9600,,7500.0
6659,,,100.0,0.8,7500,0,10000,,7500.0
6660,,,100.0,0.8,7500,0,12000,,7500.0
6661,,,100.0,0.8,7500,0,15000,,7500.0
6662,,,100.0,0.8,7500,0,20000,,7500.0
6663,,,100.0,0.8,7500,0,30000,,7500.0
6664,,,100.0,0.8,7500,0,40000,,7500.0
6665,,,100.0,0.8,7500,100,100,,100.0
6666,,,100.0,0.8,7500,100,200,,100.0
6667,,,100.0,0.8,7500,100,700,,100.0
6668,,,100.0,0.8,7500,100,1100,,100.0
6669,,,100.0,0.8,7500,100,2000,,100.0
6670,,,100.0,0.8,7500,100,2300,,100.0
6671,,,100.0,0.8,7500,100,2400,,100.0
6672,,,100.0,0.8,7500,100,2500,,100.0
6673,,,100.0,0.8,7500,100,3000,,100.0
6674,,,100.0,0.8,7500,100,3200,,100.0
6675,,,100.0,0.8,7500,100,3400,,100.0
6676,,,100.0,0.8,7500,100,3600,,100.0
6677,,,100.0,0.8,7500,100,3800,,100.0
6678,,,100.0,0.8,7500,100,4000,,100.0
6679,,,100.0,0.8,7500,100,4500,,100.0
6680,,,100.0,0.8,7500,100,5000,,100.0
6681,,,100.0,0.8,7500,100,5500,,100.0
6682,,,100.0,0.8,7500,100,6000,,100.0
6683,,,100.0,0.8,7500,100,7000,,100.0
6684,,,100.0,0.8,7500,100,7500,,100.0
6685,,,100.0,0.8,7500,100,9500,,100.0
6686,,,100.0,0.8,7500,100,9600,,100.0
6687,,,100.0,0.8,7500,100,10000,,100.0
6688,,,100.0,0.8,7500,100,12000,,100.0
6689,,,100.0,0.8,7500,100,15000,,100.0
6690,,,100.0,0.8,7500,100,20000,,100.0
6691,,,100.0,0.8,7500,100,30000,,100.0
6692,,,100.0,0.8,7500,100,40000,,100.0
6693,,,100.0,0.8,7500,200,100,,200.0
6694,,,100.0,0.8,7500,200,200,,200.0
6695,,,100.0,0.8,7500,200,700,,200.0
6696,,,100.0,0.8,7500,200,1100,,200.0
6697,,,100.0,0.8,7500,200,2000,,200.0
6698,,,100.0,0.8,7500,200,2300,,200.0
6699,,,100.0,0.8,7500,200,2400,,200.0
6700,,,100.0,0.8,7500,200,2500,,200.0
6701,,,100.0,0.8,7500,200,3000,,200.0
6702,,,100.0,0.8,7500,200,3200,,200.0
6703,,,100.0,0.8,7500,200,3400,,200.0
6704,,,100.0,0.8,7500,200,3600,,200.0
6705,,,100.0,0.8,7500,200,3800,,200.0
6706,,,100.0,0.8,7500,200,4000,,200.0
6707,,,100.0,0.8,7500,200,4500,,200.0
6708,,,100.0,0.8,7500,200,5000,,200.0
6709,,,100.0,0.8,7500,200,5500,,200.0
6710,,,100.0,0.8,7500,200,6000,,200.0
6711,,,100.0,0.8,7500,200,7000,,200.0
6712,,,100.0,0.8,7500,200,7500,,200.0
6713,,,100.0,0.8,7500,200,9500,,200.0
6714,,,100.0,0.8,7500,200,9600,,200.0
6715,,,100.0,0.8,7500,200,10000,,200.0
6716,,,100.0,0.8,7500,200,12000,,200.0
6717,,,100.0,0.8,7500,200,15000,,200.0
6718,,,100.0,0.8,7500,200,20000,,200.0
6719,,,100.0,0.8,7500,200,30000,,200.0
6720,,,100.0,0.8,7500,200,40000,,200.0
6721,,,100.0,0.8,10000,0,100,,100.0
6722,,,100.0,0.8,10000,0,200,,200.0
6723,,,100.0,0.8,10000,0,700,,700.0
6724,,,100.0,0.8,10000,0,1100,,1100.0
6725,,,100.0,0.8,10000,0,2000,,2000.0
6726,,,100.0,0.8,10000,0,2300,,2300.0
6727,,,100.0,0.8,10000,0,2400,,2400.0
6728,,,100.0,0.8,10000,0,2500,,2500.0
6729,,,100.0,0.8,10000,0,3000,,3000.0
6730,,,100.0,0.8,10000,0,3200,,3200.0
6731,,,100.0,0.8,10000,0,3400,,3400.0
6732,,,100.0,0.8,10000,0,3600,,4000.0
6733,,,100.0,0.8,10000,0,3800,,4000.0
6734,,,100.0,0.8,10000,0,4000,,4000.0
6735,,,100.0,0.8,10000,0,4500,,4500.0
6736,,,100.0,0.8,10000,0,5000,,5000.0
6737,,,100.0,0.8,10000,0,5500,,5500.0
6738,,,100.0,0.8,10000,0,6000,,6000.0
6739,,,100.0,0.8,10000,0,7000,,7000.0
6740,,,100.0,0.8,10000,0,7500,,7500.0
6741,,,100.0,0.8,10000,0,9500,,10000.0
6742,,,100.0,0.8,10000,0,9600,,10000.0
6743,,,100.0,0.8,10000,0,10000,,10000.0
6744,,,100.0,0.8,10000,0,12000,,10000.0
6745,,,100.0,0.8,10000,0,15000,,10000.0
6746,,,100.0,0.8,10000,0,20000,,10000.0
6747,,,100.0,0.8,10000,0,30000,,10000.0
6748,,,100.0,0.8,10000,0,40000,,10000.0
6749,,,100.0,0.8,10000,100,100,,100.0
6750,,,100.0,0.8,10000,100,200,,100.0
6751,,,100.0,0.8,10000,100,700,,100.0
6752,,,100.0,0.8,10000,100,1100,,100.0
6753,,,100.0,0.8,10000,100,2000,,100.0
6754,,,100.0,0.8,10000,100,2300,,100.0
6755,,,100.0,0.8,10000,100,2400,,100.0
6756,,,100.0,0.8,10000,100,2500,,100.0
6757,,,100.0,0.8,10000,100,3000,,100.0
6758,,,100.0,0.8,10000,100,3200,,100.0
6759,,,100.0,0.8,10000,100,3400,,100.0
6760,,,100.0,0.8,10000,100,3600,,100.0
6761,,,100.0,0.8,10000,100,3800,,100.0
6762,,,100.0,0.8,10000,100,4000,,100.0
6763,,,100.0,0.8,10000,100,4500,,100.0
6764,,,100.0,0.8,10000,100,5000,,100.0
6765,,,100.0,0.8,10000,100,5500,,100.0
6766,,,100.0,0.8,10000,100,6000,,100.0
6767,,,100.0,0.8,10000,100,7000,,100.0
6768,,,100.0,0.8,10000,100,7500,,100.0
6769,,,100.0,0.8,10000,100,9500,,100.0
6770,,,100.0,0.8,10000,100,9600,,100.0
6771,,,100.0,0.8,10000,100,10000,,100.0
6772,,,100.0,0.8,10000,100,12000,,100.0
6773,,,100.0,0.8,10000,100,15000,,100.0
6774,,,100.0,0.8,10000,100,20000,,100.0
6775,,,100.0,0.8,10000,100,30000,,100.0
6776,,,100.0,0.8,10000,100,40000,,100.0
6777,,,100.0,0.8,10000,200,100,,200.0
6778,,,100.0,0.8,10000,200,200,,200.0
6779,,,100.0,0.8,10000,200,700,,200.0
6780,,,100.0,0.8,10000,200,1100,,200.0
6781,,,100.0,0.8,10000,200,2000,,200.0
6782,,,100.0,0.8,10000,200,2300,,200.0
6783,,,100.0,0.8,10000,200,2400,,200.0
6784,,,100.0,0.8,10000,200,2500,,200.0
6785,,,100.0,0.8,10000,200,3000,,200.0
6786,,,100.0,0.8,10000,200,3200,,200.0
6787,,,100.0,0.8,10000,200,3400,,200.0
6788,,,100.0,0.8,10000,200,3600,,200.0
6789,,,100.0,0.8,10000,200,3800,,200.0
6790,,,100.0,0.8,10000,200,4000,,200.0
6791,,,100.0,0.8,10000,200,4500,,200.0
6792,,,100.0,0.8,10000,200,5000,,200.0
6793,,,100.0,0.8,10000,200,5500,,200.0
6794,,,100.0,0.8,10000,200,6000,,200.0
6795,,,100.0,0.8,10000,200,7000,,200.0
6796,,,100.0,0.8,10000,200,7500,,200.0
6797,,,100.0,0.8,10000,200,9500,,200.0
6798,,,100.0,0.8,10000,200,9600,,200.0
6799,,,100.0,0.8,10000,200,10000,,200.0
6800,,,100.0,0.8,10000,200,12000,,200.0
6801,,,100.0,0.8,10000,200,15000,,200.0
6802,,,100.0,0.8,10000,200,20000,,200.0
6803,,,100.0,0.8,10000,200,30000,,200.0
6804,,,100.0,0.8,10000,200,40000,,200.0
6805,,,100.0,1.0,100,0,100,,100.0
6806,,,100.0,1.0,100,0,200,,100.0
6807,,,100.0,1.0,100,0,700,,100.0
6808,,,100.0,1.0,100,0,1100,,100.0
6809,,,100.0,1.0,100,0,2000,,100.0
6810,,,100.0,1.0,100,0,2300,,100.0
6811,,,100.0,1.0,100,0,2400,,100.0
6812,,,100.0,1.0,100,0,2500,,100.0
6813,,,100.0,1.0,100,0,3000,,100.0
6814,,,100.0,1.0,100,0,3200,,100.0
6815,,,100.0,1.0,100,0,3400,,100.0
6816,,,100.0,1.0,100,0,3600,,100.0
6817,,,100.0,1.0,100,0,3800,,100.0
6818,,,100.0,1.0,100,0,4000,,100.0
6819,,,100.0,1.0,100,0,4500,,100.0
6820,,,100.0,1.0,100,0,5000,,100.0
6821,,,100.0,1.0,100,0,5500,,100.0
6822,,,100.0,1.0,100,0,6000,,100.0
6823,,,100.0,1.0,100,0,7000,,100.0
6824,,,100.0,1.0,100,0,7500,,100.0
6825,,,100.0,1.0,100,0,9500,,100.0
6826,,,100.0,1.0,100,0,9600,,100.0
6827,,,100.0,1.0,100,0,10000,,100.0
6828,,,100.0,1.0,100,0,12000,,100.0
6829,,,100.0,1.0,100,0,15000,,100.0
6830,,,100.0,1.0,100,0,20000,,100.0
6831,,,100.0,1.0,100,0,30000,,100.0
6832,,,100.0,1.0,100,0,40000,,100.0
6833,,,100.0,1.0,100,100,100,,100.0
6834,,,100.0,1.0,100,100,200,,100.0
6835,,,100.0,1.0,100,100,700,,100.0
6836,,,100.0,1.0,100,100,1100,,100.0
6837,,,100.0,1.0,100,100,2000,,100.0
6838,,,100.0,1.0,100,100,2300,,100.0
6839,,,100.0,1.0,100,100,2400,,100.0
6840,,,100.0,1.0,100,100,2500,,100.0
6841,,,100.0,1.0,100,100,3000,,100.0
6842,,,100.0,1.0,100,100,3200,,100.0
6843,,,100.0,1.0,100,100,3400,,100.0
6844,,,100.0,1.0,100,100,3600,,100.0
6845,,,100.0,1.0,100,100,3800,,100.0
6846,,,100.0,1.0,100,100,4000,,100.0
6847,,,100.0,1.0,100,100,4500,,100.0
6848,,,100.0,1.0,100,100,5000,,100.0
6849,,,100.0,1.0,100,100,5500,,100.0
6850,,,100.0,1.0,100,100,6000,,100.0
6851,,,100.0,1.0,100,100,7000,,100.0
6852,,,100.0,1.0,100,100,7500,,100.0
6853,,,100.0,1.0,100,100,9500,,100.0
6854,,,100.0,1.0,100,100,9600,,100.0
6855,,,100.0,1.0,100,100,10000,,100.0
6856,,,100.0,1.0,100,100,12000,,100.0
6857,,,100.0,1.0,100,100,15000,,100.0
6858,,,100.0,1.0,100,100,20000,,100.0
6859,,,100.0,1.0,100,100,30000,,100.0
6860,,,100.0,1.0,100,100,40000,,100.0
6861,,,100.0,1.0,100,200,100,,200.0
6862,,,100.0,1.0,100,200,200,,200.0
6863,,,100.0,1.0,100,200,700,,200.0
6864,,,100.0,1.0,100,200,1100,,200.0
6865,,,100.0,1.0,100,200,2000,,200.0
6866,,,100.0,1.0,100,200,2300,,200.0
6867,,,100.0,1.0,100,200,2400,,200.0
6868,,,100.0,1.0,100,200,2500,,200.0
6869,,,100.0,1.0,100,200,3000,,200.0
6870,,,100.0,1.0,100,200,3200,,200.0
6871,,,100.0,1.0,100,200,3400,,200.0
6872,,,100.0,1.0,100,200,3600,,200.0
6873,,,100.0,1.0,100,200,3800,,200.0
6874,,,100.0,1.0,100,200,4000,,200.0
6875,,,100.0,1.0,100,200,4500,,200.0
6876,,,100.0,1.0,100,200,5000,,200.0
6877,,,100.0,1.0,100,200,5500,,200.0
6878,,,100.0,1.0,100,200,6000,,200.0
6879,,,100.0,1.0,100,200,7000,,200.0
6880,,,100.0,1.0,100,200,7500,,200.0
6881,,,100.0,1.0,100,200,9500,,200.0
6882,,,100.0,1.0,100,200,9600,,200.0
6883,,,100.0,1.0,100,200,10000,,200.0
6884,,,100.0,1.0,100,200,12000,,200.0
6885,,,100.0,1.0,100,200,15000,,200.0
6886,,,100.0,1.0,100,200,20000,,200.0
6887,,,100.0,1.0,100,200,30000,,200.0
6888,,,100.0,1.0,100,200,40000,,200.0
6889,,,100.0,1.0,200,0,100,,100.0
6890,,,100.0,1.0,200,0,200,,200.0
6891,,,100.0,1.0,200,0,700,,200.0
6892,,,100.0,1.0,200,0,1100,,200.0
6893,,,100.0,1.0,200,0,2000,,200.0
6894,,,100.0,1.0,200,0,2300,,200.0
6895,,,100.0,1.0,200,0,2400,,200.0
6896,,,100.0,1.0,200,0,2500,,200.0
6897,,,100.0,1.0,200,0,3000,,200.0
6898,,,100.0,1.0,200,0,3200,,200.0
6899,,,100.0,1.0,200,0,3400,,200.0
6900,,,100.0,1.0,200,0,3600,,200.0
6901,,,100.0,1.0,200,0,3800,,200.0
6902,,,100.0,1.0,200,0,4000,,200.0
6903,,,100.0,1.0,200,0,4500,,200.0
6904,,,100.0,1.0,200,0,5000,,200.0
6905,,,100.0,1.0,200,0,5500,,200.0
6906,,,100.0,1.0,200,0,6000,,200.0
6907,,,100.0,1.0,200,0,7000,,200.0
6908,,,100.0,1.0,200,0,7500,,200.0
6909,,,100.0,1.0,200,0,9500,,200.0
6910,,,100.0,1.0,200,0,9600,,200.0
6911,,,100.0,1.0,200,0,10000,,200.0
6912,,,100.0,1.0,200,0,12000,,200.0
6913,,,100.0,1.0,200,0,15000,,200.0
6914,,,100.0,1.0,200,0,20000,,200.0
6915,,,100.0,1.0,200,0,30000,,200.0
6916,,,100.0,1.0,200,0,40000,,200.0
6917,,,100.0,1.0,200,100,100,,100.0
6918,,,100.0,1.0,200,100,200,,100.0
6919,,,100.0,1.0,200,100,700,,100.0
6920,,,100.0,1.0,200,100,1100,,100.0
6921,,,100.0,1.0,200,100,2000,,100.0
6922,,,100.0,1.0,200,100,2300,,100.0
6923,,,100.0,1.0,200,100,2400,,100.0
6924,,,100.0,1.0,200,100,2500,,100.0
6925,,,100.0,1.0,200,100,3000,,100.0
6926,,,100.0,1.0,200,100,3200,,100.0
6927,,,100.0,1.0,200,100,3400,,100.0
6928,,,100.0,1.0,200,100,3600,,100.0
6929,,,100.0,1.0,200,100,3800,,100.0
6930,,,100.0,1.0,200,100,4000,,100.0
6931,,,100.0,1.0,200,100,4500,,100.0
6932,,,100.0,1.0,200,100,5000,,100.0
6933,,,100.0,1.0,200,100,5500,,100.0
6934,,,100.0,1.0,200,100,6000,,100.0
6935,,,100.0,1.0,200,100,7000,,100.0
6936,,,100.0,1.0,200,100,7500,,100.0
6937,,,100.0,1.0,200,100,9500,,100.0
6938,,,100.0,1.0,200,100,9600,,100.0
6939,,,100.0,1.0,200,100,10000,,100.0
6940,,,100.0,1.0,200,100,12000,,100.0
6941,,,100.0,1.0,200,100,15000,,100.0
6942,,,100.0,1.0,200,100,20000,,100.0
6943,,,100.0,1.0,200,100,30000,,100.0
6944,,,100.0,1.0,200,100,40000,,100.0
6945,,,100.0,1.0,200,200,100,,200.0
6946,,,100.0,1.0,200,200,200,,200.0
6947,,,100.0,1.0,200,200,700,,200.0
6948,,,100.0,1.0,200,200,1100,,200.0
6949,,,100.0,1.0,200,200,2000,,200.0
6950,,,100.0,1.0,200,200,2300,,200.0
6951,,,100.0,1.0,200,200,2400,,200.0
6952,,,100.0,1.0,200,200,2500,,200.0
6953,,,100.0,1.0,200,200,3000,,200.0
6954,,,100.0,1.0,200,200,3200,,200.0
6955,,,100.0,1.0,200,200,3400,,200.0
6956,,,100.0,1.0,200,200,3600,,200.0
6957,,,100.0,1.0,200,200,3800,,200.0
6958,,,100.0,1.0,200,200,4000,,200.0
6959,,,100.0,1.0,200,200,4500,,200.0
6960,,,100.0,1.0,200,200,5000,,200.0
6961,,,100.0,1.0,200,200,5500,,200.0
6962,,,100.0,1.0,200,200,6000,,200.0
6963,,,100.0,1.0,200,200,7000,,200.0
6964,,,100.0,1.0,200,200,7500,,200.0
6965,,,100.0,1.0,200,200,9500,,200.0
6966,,,100.0,1.0,200,200,9600,,200.0
6967,,,100.0,1.0,200,200,10000,,200.0
6968,,,100.0,1.0,200,200,12000,,200.0
6969,,,100.0,1.0,200,200,15000,,200.0
6970,,,100.0,1.0,200,200,20000,,200.0
6971,,,100.0,1.0,200,200,30000,,200.0
6972,,,100.0,1.0,200,200,40000,,200.0
6973,,,100.0,1.0,300,0,100,,100.0
6974,,,100.0,1.0,300,0,200,,200.0
6975,,,100.0,1.0,300,0,700,,300.0
6976,,,100.0,1.0,300,0,1100,,300.0
6977,,,100.0,1.0,300,0,2000,,300.0
6978,,,100.0,1.0,300,0,2300,,300.0
6979,,,100.0,1.0,300,0,2400,,300.0
6980,,,100.0,1.0,300,0,2500,,300.0
6981,,,100.0,1.0,300,0,3000,,300.0
6982,,,100.0,1.0,300,0,3200,,300.0
6983,,,100.0,1.0,300,0,3400,,300.0
6984,,,100.0,1.0,300,0,3600,,300.0
6985,,,100.0,1.0,300,0,3800,,300.0
6986,,,100.0,1.0,300,0,4000,,300.0
6987,,,100.0,1.0,300,0,4500,,300.0
6988,,,100.0,1.0,300,0,5000,,300.0
6989,,,100.0,1.0,300,0,5500,,300.0
6990,,,100.0,1.0,300,0,6000,,300.0
6991,,,100.0,1.0,300,0,7000,,300.0
6992,,,100.0,1.0,300,0,7500,,300.0
6993,,,100.0,1.0,300,0,9500,,300.0
6994,,,100.0,1.0,300,0,9600,,300.0
6995,,,100.0,1.0,300,0,10000,,300.0
6996,,,100.0,1.0,300,0,12000,,300.0
6997,,,100.0,1.0,300,0,15000,,300.0
6998,,,100.0,1.0,300,0,20000,,300.0
6999,,,100.0,1.0,300,0,30000,,300.0
7000,,,100.0,1.0,300,0,40000,,300.0
7001,,,100.0,1.0,300,100,100,,100.0
7002,,,100.0,1.0,300,100,200,,100.0
7003,,,100.0,1.0,300,100,700,,100.0
7004,,,100.0,1.0,300,100,1100,,100.0
7005,,,100.0,1.0,300,100,2000,,100.0
7006,,,100.0,1.0,300,100,2300,,100.0
7007,,,100.0,1.0,300,100,2400,,100.0
7008,,,100.0,1.0,300,100,2500,,100.0
7009,,,100.0,1.0,300,100,3000,,100.0
7010,,,100.0,1.0,300,100,3200,,100.0
7011,,,100.0,1.0,300,100,3400,,100.0
7012,,,100.0,1.0,300,100,3600,,100.0
7013,,,100.0,1.0,300,100,3800,,100.0
7014,,,100.0,1.0,300,100,4000,,100.0
7015,,,100.0,1.0,300,100,4500,,100.0
7016,,,100.0,1.0,300,100,5000,,100.0
7017,,,100.0,1.0,300,100,5500,,100.0
7018,,,100.0,1.0,300,100,6000,,100.0
7019,,,100.0,1.0,300,100,7000,,100.0
7020,,,100.0,1.0,300,100,7500,,100.0
7021,,,100.0,1.0,300,100,9500,,100.0
7022,,,100.0,1.0,300,100,9600,,100.0
7023,,,100.0,1.0,300,100,10000,,100.0
7024,,,100.0,1.0,300,100,12000,,100.0
7025,,,100.0,1.0,300,100,15000,,100.0
7026,,,100.0,1.0,300,100,20000,,100.0
7027,,,100.0,1.0,300,100,30000,,100.0
7028,,,100.0,1.0,300,100,40000,,100.0
7029,,,100.0,1.0,300,200,100,,200.0
7030,,,100.0,1.0,300,200,200,,200.0
7031,,,100.0,1.0,300,200,700,,200.0
7032,,,100.0,1.0,300,200,1100,,200.0
7033,,,100.0,1.0,300,200,2000,,200.0
7034,,,100.0,1.0,300,200,2300,,200.0
7035,,,100.0,1.0,300,200,2400,,200.0
7036,,,100.0,1.0,300,200,2500,,200.0
7037,,,100.0,1.0,300,200,3000,,200.0
7038,,,100.0,1.0,300,200,3200,,200.0
7039,,,100.0,1.0,300,200,3400,,200.0
7040,,,100.0,1.0,300,200,3600,,200.0
7041,,,100.0,1.0,300,200,3800,,200.0
7042,,,100.0,1.0,300,200,4000,,200.0
7043,,,100.0,1.0,300,200,4500,,200.0
7044,,,100.0,1.0,300,200,5000,,200.0
7045,,,100.0,1.0,300,200,5500,,200.0
7046,,,100.0,1.0,300,200,6000,,200.0
7047,,,100.0,1.0,300,200,7000,,200.0
7048,,,100.0,1.0,300,200,7500,,200.0
7049,,,100.0,1.0,300,200,9500,,200.0
7050,,,100.0,1.0,300,200,9600,,200.0
7051,,,100.0,1.0,300,200,10000,,200.0
7052,,,100.0,1.0,300,200,12000,,200.0
7053,,,100.0,1.0,300,200,15000,,200.0
7054,,,100.0,1.0,300,200,20000,,200.0
7055,,,100.0,1.0,300,200,30000,,200.0
7056,,,100.0,1.0,300,200,40000,,200.0
7057,,,100.0,1.0,1000,0,100,,100.0
7058,,,100.0,1.0,1000,0,200,,200.0
7059,,,100.0,1.0,1000,0,700,,700.0
7060,,,100.0,1.0,1000,0,1100,,1000.0
7061,,,100.0,1.0,1000,0,2000,,1000.0
7062,,,100.0,1.0,1000,0,2300,,1000.0
7063,,,100.0,1.0,1000,0,2400,,1000.0
7064,,,100.0,1.0,1000,0,2500,,1000.0
7065,,,100.0,1.0,1000,0,3000,,1000.0
7066,,,100.0,1.0,1000,0,3200,,1000.0
7067,,,100.0,1.0,1000,0,3400,,1000.0
7068,,,100.0,1.0,1000,0,3600,,1000.0
7069,,,100.0,1.0,1000,0,3800,,1000.0
7070,,,100.0,1.0,1000,0,4000,,1000.0
7071,,,100.0,1.0,1000,0,4500,,1000.0
7072,,,100.0,1.0,1000,0,5000,,1000.0
7073,,,100.0,1.0,1000,0,5500,,1000.0
7074,,,100.0,1.0,1000,0,6000,,1000.0
7075,,,100.0,1.0,1000,0,7000,,1000.0
7076,,,100.0,1.0,1000,0,7500,,1000.0
7077,,,100.0,1.0,1000,0,9500,,1000.0
7078,,,100.0,1.0,1000,0,9600,,1000.0
7079,,,100.0,1.0,1000,0,10000,,1000.0
